index,level,title,md5,easy,hard,AAA,easy discrimination,hard discrimination,AAA discrimination
1240,★★7,Trine SHRINE [DP Insane],bf44c1159731c597ab0fb482302b5bf1,71.90756882072728,81.49313218714346,79.6506279693302,0.18947329571567517,0.286891414785473,0.39422955904298296
1241,sl3,シンフォニックライツ [HYPER],bfa7329f23edce8d84f146018c220717,29.07514017438889,43.60019445275479,31.232169344421653,0.12547380403307795,0.24303480271996603,0.20571812023015754
1242,sl5,Mercury Prayer -14keys-,bfc5a2b4799728e20475b05702d1843f,34.10072377666121,48.55824926484927,36.18936375421181,0.12222733092012432,0.2116141403219564,0.2515232191256377
1243,★3,fragments J-CoreRemix[14KEY Another],bfe814c85c09348c177159dc0c03cf0a,22.72910038342529,40.52649879217128,33.379116673119555,0.15740796380178232,0.24419806504964367,0.2526558105576516
1244,sl7,Divided Montage [14KEYS ANOTHER],c00887580bcdb3dd9dd594f2eef5c63d,42.341220846775954,54.3631472074223,45.46233788482311,0.19674306476175743,0.25838377337562546,0.2838008070567789
1245,★3,遠い春を告げるあの娘の足音,c02d8d918d8ce038129464211c9889af,27.480565659942773,40.24946451821095,26.597571976938173,0.19325192355398385,0.2509517785355243,0.2546526583559269
1246,sl0,Dream in the girl -DP ANOTHER-,c02de0206f910240a0b9ed86858969cd,15.626020453811533,33.87880231289194,24.00843422136858,0.12418345811030278,0.08353364350804882,0.17068070563521856
1247,★5,空想都市トーキョー,c030d08f84b930242a16db72da23a64d,31.61402255141602,44.46934788878216,37.52656400984669,0.1491549215556456,0.21542475662350832,0.3218638443300527
1248,★3,Faith. [DP HYPER],c03c1e706eef27febb91f4b1aab195ed,26.70470650918827,40.36695539137913,40.0526316512979,0.2350852222172724,0.23292977005027002,0.33264433634845614
1249,★★99,Backstreet Night [DP INSANE],c08c597c9a6df6a302908635ec68d61c,75.73654902371834,82.6077545204085,68.88552713978149,0.07360795764077575,0.32575344337132955,0.40226819941785985
1250,★11,Pluto [less Sadistic14],c0929944ed908137e04e614e4fee6fab,58.09581900684139,69.56726823283623,69.98926279223238,0.1784894737225056,0.2808252889212188,0.34665283810279485
1251,sl9,STELLA FOMA [DP ANOTHER],c0c74268c40ed02d2e8469c509bee5b4,40.90813083225535,63.24996152141232,52.47845967407816,0.1418857800629003,0.33260941728818627,0.12725059123547205
1252,sl7,Skull & Witch [DP],c0df391328b3f4984fc53307236efdda,36.05681655954254,56.01498093807247,58.75440147524204,0.09005603932757346,0.2701244090314245,0.2316904776121952
1253,sl7,FAKE LIFE,c0f3911088dcb6f705bbd850b7fd8de4,36.05491111892448,54.8426247876888,37.93302517890315,0.31271424021873623,0.2869525106625769,0.37847978079351813
1254,★4,Ecaed -DP ANOTHER-,c0fcc9de190b380187921ebd8171d18a,25.834382114264518,44.98177412322498,54.43462191300714,0.14152381969968228,0.19534907337571814,0.26403270664523193
1255,★9,クロートーと星の観測者 [DP CHALLENEGR],c116643861aba31a778792f3d86c7680,42.676895602875824,59.87505845039072,42.72974050336647,0.17177145256882906,0.2881652011338764,0.2631776752976039
1256,sl11,ALICE IN PICOPICO NIGHT (DP ANOTHER),c11998a30371142374cd158c995d9de3,53.510051489790825,68.95564786438287,74.7050817808511,0.16869403344025957,0.31640601906221766,0.33240623272762404
1257,★?,フランちゃんの音楽教室 -BMS EDIT- [14 OF A KIND],c14dbcc534cbf5cb6eadeb27bd614976,60.2445002003204,69.06934031809644,59.933403240834615,0.09434594790885376,0.13370623087071665,0.2520711564818728
1258,★?,夜の市場の前夜祭のための祝典行進曲 -EX-,c18535651130e11b5222f28fe320c6a3,54.01197315966018,72.60607462247143,61.12856331855481,0.12914977536163802,0.1449656358614014,0.1517881416641344
1259,sl12,Fragments [DP ULTIMATE fixed],c18c15892b9e9224f712fd41a4127545,68.58252878251639,71.47274853190568,96.0065511823552,0.24212236330517312,0.39268493620230627,0.33013944207887724
1260,sl5,ミルキーベリー・スウィートタイム [DP ANOTHER],c1bd86080023e6e353cf65a9871e737a,32.06608260118495,51.16736259301442,37.10885200361898,0.0808352620835016,0.2047267309170928,0.3600330752788995
1261,sl7,Lights World [The World],c2130397a2397cbf316f6c582cf59f60,36.51885920076781,54.33734587916995,42.66365614285157,0.11242876854757236,0.2452559539308925,0.26922472186485336
1262,★7,Legend of Seeker [LNA14],c228f5164d7f40f68523ba00b87730d4,41.488786541255685,54.86521306997561,52.2787644902221,0.15726066706162126,0.2815150316082975,0.32709455737097864
1263,★4,introspect [DP INSANE],c295724cca6ec0fe626d3e484c883478,30.49321265733122,43.84008541403974,45.886622247224985,0.2378667139538957,0.24449492014167387,0.3628549024531235
1264,sl1,Say A Vengeance [DP ANOTHER],c2af423792c9067475fce7d4fa9c4436,14.711912980635468,34.79590099238273,25.947023244427555,0.08258381791291423,0.09906421639369575,0.20125819629660568
1265,sl8,Blink [DP CHALLENGER],c2b227ea7c6b06fce458ac9c6a6aa76b,42.55891002572801,56.72466621225857,53.9366429609894,0.16726194604813893,0.2580919602072808,0.334647046005012
1266,★★9,ロスト：ユートピアと真理と純粋の極彩世界 [DP ANOTHER],c31e14c5f5cdd0b7385247c1774d0525,74.89873491482066,88.3938879904142,84.20598692135925,0.2404173420773002,0.27077263946410535,0.3440564379028248
1267,★★5,Floating Garden [DP FingerDance],c3b6e22f2dd57f833db03bb3e0e947cc,57.71424992999353,73.72510619702422,73.22013077841937,0.2601235500759812,0.26755963385506953,0.3716152175551743
1268,sl6,Απομνημονευμαι [DP ANOTHER],c3cce8a0c9843c032d23b9a51f33a800,34.22891821261701,50.685865223102645,33.56632761755965,0.13056760015501856,0.21278289934400407,0.23606162205677209
1269,★★4,InteLligence storm [DP ☆NOTHER],c4091a71e33d355028be8d46ee2c35a5,55.14636384503017,75.65752720974662,72.98661024327359,0.2081813064579121,0.3218593151330263,0.40065554051094493
1270,★6,"rough [14key,Another]",c4a096ac67f6e8224e9872bd465308f7,32.45428619648511,48.009945923339984,41.80221038842832,0.16626101010859756,0.2304363374945644,0.2841882216772634
1271,★★4,Aragami [地],c538ef0558a82718c2d95e7a8a1f1e17,60.985854254479584,72.02604955210037,80.07188587593913,0.16503621959137074,0.24951095852585134,0.2878353737861243
1272,sl7,electric butterfly [A14],c53e377d470cfd492d635447c9efd615,33.356118087640255,53.659596010272935,56.88534055856157,0.09103096552974436,0.2390266965859908,0.25040215994801185
1273,sl5,Scarlet Double Dance [DP ANOTHER],c553262ed4d2db9cf25eb39e6a6028a7,29.33108810966556,45.07558120845261,40.89640117477743,0.10522965456801232,0.12637806869147916,0.2504027613949381
1274,★11,ハルトマンの妖怪少女〜VirusⅤ [EX14],c5c3ab936d2e1f982a8e8a3247d34054,53.66271750987995,69.21502676876412,65.81120636379949,0.14868079884550345,0.26213663300460555,0.31276231271345295
1275,★4,Flashdance [DP Cola],c5c6378bd5cb955be2d1e2bc89e5af96,24.40373514528717,41.04741112427275,30.24068977718357,0.18365032692576147,0.23832141536460025,0.33814445713459795
1276,★★99,kyrie LN-Special,c5d553a94b07ce070397ced0f4737b68,72.34572526789566,88.57494780263993,96.54758215538013,0.2603545195673094,0.28512151303621436,0.33745847620832164
1277,sl7,J2U(crazy remix) [DP ANOTHER],c6428149a20ab6353cb2110c17b36179,39.61950780205183,53.403287919124615,45.345361515619686,0.2175819964597096,0.28791483204398644,0.4055293082671808
1278,★4,VG (Radio Edit) [ANOTHER14],c683e1fd0c6bfc5cabb055553ae28d02,27.25183873926876,45.72395940644147,45.24297976613977,0.15536155986454592,0.2372895056648303,0.33393188044557853
1279,★★9,Auston (14hakkyooi),c68438f1b9a2e21ff7e26e56ff20f48c,83.48443180627486,83.48443180627486,95.64721888809272,0.33503886776305997,0.33503886776305997,0.3335003721919073
1280,sl1,ラケシスと永遠の祈祷者 [sub another],c6a5d271001d48fcccecffd6b2f8ad5b,16.56138443538034,34.83341124791906,24.414091539585613,0.09001282821215537,0.14622135283814874,0.2236509922762968
1281,sl9,rise to R -overdrive 14-,c6b4fe5b81e4ce532bea1f60ae06f1f4,45.419336564703805,59.608437548396815,57.86638410780044,0.10108358485202704,0.20869852075469944,0.27810236989758425
1282,★3,Clover (BMS Edit) [L-14],c77f435db24b91bb2ef2addc322d9e6f,28.513660066358543,39.22592772879318,36.40612945394072,0.18641171108254548,0.2113879885374895,0.2978226380944037
1283,★1,"Precious!!! [14key,Another]",c7a7a7a5dd1985f680783d6cad0e66a3,15.25082998861871,31.606517334910208,29.46668414021496,0.14174072916666425,0.19588071168657778,0.2983853170443509
1284,★1,ファンキーホット [DP INSANE],c7bb243470fabeebb272bb1d7b7a1b5f,12.809305718083236,35.8592531155113,39.32017277229259,0.11709976228069684,0.23030378908587332,0.2637182601385323
1285,★7,アリス・マーガトロイドの破滅的愛情論　 [DP INSANE],c80ccadc97218871f6aaf3abfcb5533d,37.753615444072814,54.08318529398307,43.57402475613652,0.18228439538463323,0.23873449537791963,0.358371673674514
1286,sl0,Anger Control [14KEYS],c80f82c866039e7f563ad6e2020e4980,15.562013747383231,24.537558353616976,25.17831646615847,0.25796384872745043,0.26754533708185524,0.36152405161486867
1287,sl4,S'il vous plait! [DP_Li],c8165d170ccb541a766ce33a74d284a7,24.48605894744392,43.43498686728799,20.84759235213867,0.23941570097993772,0.28405558008956977,0.2671965520990789
1288,★3,"Little ""Sister"" Bitch -Insane Normal14-",c8698a7bd70cebe107b487a063a74f3e,19.540583431574916,40.877276539724974,36.96211532720898,0.11798348595562444,0.22574894131456497,0.27484838353276597
1289,★2,symbolic gear [14key Another],c8c8f59838012ae3d882d0dacbbd350e,26.090595165887716,36.45807040980754,34.639265292535626,0.19518310240577574,0.2354979355884399,0.31960374769363875
1290,★9,pure maiden's treasure DP ANOTHER>,c8dc214003898e6ace09d3341701fc01,40.35378979070422,57.17634104033256,47.13340437453257,0.1742512149362907,0.26040151286904367,0.32250066898849833
1291,sl3,Luna Express 2032 [DP Another],c92c96e406e2f19ab4f5164a3ad895d2,20.61068078390806,41.14656653438288,38.92465501266447,0.11875510275962703,0.2294237558958311,0.29064941200199973
1292,★4,FINALE and FLOWERS [EX14],c952e27ac89db77883ef0c87029182ac,22.752134541542382,42.39647994391869,35.51153711943282,0.1675971724170923,0.24509841044432443,0.3004207168908641
1293,sl6,Infinite Galaxy,c961c5ba3da39fe054fb91e48da9daaa,33.37071285174047,49.907166179283344,49.857075214556495,0.1364651642518223,0.22424066371653528,0.15870591965119976
1294,★6,斧と盾 [14key_hard],c99f6dd35f4decb0d5f24661baaf6f54,36.98676436926507,53.203288526791816,57.24124208709266,0.10590428485850731,0.20591378368269259,0.24564081957499379
1295,★8,SCARLET ZONE,c9b28df80fcfec07c3b21d6608e27898,40.92455322733717,58.40894807498213,50.37124255629129,0.12017042668010185,0.24995448561207453,0.22031166084419845
1296,★★10,Magical Love Words (ぜったい、ぜーったい両発狂皆伝になるんだっ！),ca13aa496ec221e0e6c0a5a402abfff8,83.41429832324432,88.16390653868865,93.39325559797948,0.28850181700922567,0.2610291387890173,0.3093439635828238
1297,★1,ネクロファンタジア〜LifeZero〜 [A14],ca3b84f3579ba605455764cd8ccc5d6e,11.956524641732267,29.51287057154391,31.458390913731066,0.17253101946402377,0.1813964757896358,0.28709599127612756
1298,★6,ETERNAL DRAIN (DP ANOTHER),ca496cd2c4f2709bb79e889967e58997,29.420638697848744,45.441101106523845,40.96616137527117,0.21277135344382495,0.2284137417403657,0.3193166618632954
1299,★★6,死んであげない [DP INS☆NE],ca71405ccab396c05012998d8c6ff620,67.68489320037901,77.80009223880346,77.98755097394903,0.21788423558132344,0.32024090648782694,0.3991432717637741
1300,★1,約束 -HappyHyperStarmiX-,ca93fe81d2152b67ddf1e1f4083f106f,17.842774354656964,32.32521863150303,13.932951505812824,0.20119904081674853,0.2518155913055934,0.313288982077848
1301,★★6,Bicolor Spirit [陽],caf7a8ea6e9568cfce60b258b7a9b7a6,69.47935759586574,74.05997528408953,68.96515954450946,0.2311267114492007,0.3210955385542118,0.3109432032908715
1302,★★8,tinnitus [Beyond],cb300675c9be435d9ca10e62bc7094f3,83.70379429608272,83.62653665077715,95.34492557219632,0.38147733017238017,0.32628468304988156,0.3313792892283785
1303,★11,Sicilian kiss D(`ﾚ')P,cb5c688bc4ff3a9bfe4a2e812dba3e1c,53.444938280684376,69.21667957797241,67.30639168104706,0.15139356585053043,0.29268717769871544,0.3090348357546744
1304,★★10,パーリィのはじまりだ！ -ゴリラの晩餐-,cbe6f73d44ba1301da15c7251daf586a,82.33189918249073,82.33189918249073,92.83268621108516,0.2635267192569252,0.2635267192569252,0.2807420393677725
1305,sl6,PLASTIC GIRLS (ft. Seorryang) [DP MANIAC],cc2151f6ba99e25ee52cf2fb2899c2eb,31.06047092017042,50.24073146675368,45.47294771952567,0.12394269241116439,0.26166326230639525,0.27175986628834536
1306,sl4,フラッフィー・フォアキャスト [14key Another],cc93bbd824c93d07cab5b085bceb8bad,28.07760385437115,49.97775182948552,35.789178839899684,0.2924720789207182,0.15437488332877417,0.43792460385006143
1307,★8,Winter Gals -ANOTHER14-,ccf93791cd21710891cb4250c89af02e,42.774525818629286,58.34251100399548,52.56934193397568,0.12979694647399637,0.27821244497636166,0.3164558602827588
1308,★1,Loli Plaza [dpa edit],cd1056b2e383c8d26305c55725b54a89,12.492443980877246,31.68008169564874,20.44793384345114,0.1721214721905241,0.2348641060764026,0.3314844017164545
1309,★?,theme of Maia [AFOTHER],cd7898da11d3e6dc63519cf7dcbc8c8e,56.25023679168118,65.14005630943237,63.42330756957468,0.09351961375781062,0.14929010277285762,0.17114048214877317
1310,★★8,Yugan Diver -PENDULUMs- 【12.5】,cd8226a17df12dcd55fc0a7dc59dadcf,72.95347865909206,88.19736427681812,84.12014792285862,0.23878907517650333,0.2673835654258573,0.33594627544684996
1311,sl3,Fractal [DP],cdab5423f483634a2af53ed295a1cbd1,21.25323691511818,42.511783949315245,42.09690748361669,0.0811381467090229,0.2120844630115276,0.2766001554844922
1312,★★99,Ascension to Heaven [Art],ce3c471d065cb3cebd116f83f509e5ee,88.69173280022378,97.68773226824884,96.9359471385052,0.2961434818281573,0.25538759802208594,0.3308632561090418
1313,★★6,Blooming [14key Insane],ce4b526b809db30a71e9e2be9880f303,66.64824511705604,80.11318579949094,64.79612060575309,0.1222436124830108,0.23673665658731988,0.2423667576356802
1314,sl0,Amnehilesie [DP Hyper],ce58d3735220aaaff7183eb44e5b1f6b,8.712960744831445,30.901370216578183,28.2720803361119,0.08422942144909634,0.0928145176921504,0.1869050573067633
1315,sl4,Eisenschweif (DPA),ce7d6db9389dea40079e947f2d83a2c5,23.87902803446927,43.32980311639312,44.36628812520654,0.11889205169758955,0.2287427525655001,0.25041100732847094
1316,sl1,soda ocean,ce8c05ca35de4b2816e34e34757eac44,16.292784029922284,35.041719931525385,24.451180490847868,0.1285839491462171,0.11286361988325991,0.3473547261547688
1317,★★7,青空(Cheerful -air- Remix) [H軟膏],cee4c3778ad709782a417777040fa687,69.20093045109888,76.33324810435045,63.388165995096486,0.21613957129791583,0.32535035415074254,0.3431188632951974
1318,★12,FLOATED CALM -BMS Edition- [HUMAN SEQUENCER],cf3b8c1f0ac9a98abb5976a9e1fe089e,58.56930102900845,74.78548613767151,66.37123238194988,0.10308708931053877,0.267136700011959,0.35628236489460735
1319,★★99,Qualia [戯れLN14 / BGA Edit],cf4ae4badac574142c96fb4ed2e9658d,83.792308070068,92.18508503203743,93.54381199297327,0.06255077969645093,0.0739736001787862,0.29070210804839847
1320,★★7,A (nepiA),cf6faa5dededb13d2f115a388e6ad29b,70.6273779920779,83.64044102633105,56.67479033472471,0.12993385402201535,0.29712537226724545,0.17648396944026817
1321,sl12,ハードルネッサンバ -DP MID BOSS-,cfb9622768f5b5415e6a82169266eacf,56.34056918044238,73.32231320555863,66.52630583037258,0.07510329033764122,0.2493721323509556,0.39689975786394527
1322,sl6,5億円が欲しいRENAISSANCE [DP ANOTHER],cfbb406d9db451fa9b72a6965dbed67b,32.76647053501155,50.67047184664119,48.59747324168872,0.13106435752462284,0.23400615658199966,0.2644579276060532
1323,★7,Once in my life [sub black another+],cff1fbf3b1b79cda3f6eb69b6793708e,29.99171634676476,47.64120175312284,42.44609177017229,0.1513083575528225,0.20798451506535728,0.2850989976094982
1324,★10,Fly Again (bms edit) [Rea'du14],d00fe45112e2927a61b3ec3b5cd61654,50.24526228950377,59.29259830946872,57.422558328657615,0.12525146373035348,0.2332259714677048,0.3250679910600291
1325,sl1,Prismrose [DP ANOTHER],d02c8e12c4678a01566f42937444eb79,22.757577392784327,34.1898071736627,27.628524174482777,0.12358974339022105,0.13566604490644457,0.21535815406797862
1326,sl6,physalis [14KEYS ANOTHER],d03436d07bc8913d5abd8157887e8327,34.89632592438748,49.65188337359047,44.40533979352855,0.14361887960513753,0.17778958458807279,0.2623163968082341
1327,★6,魔理沙は大変なものを盗んでいきました (Another14),d047a2ac206aa35a309a8007c0bc5a36,29.27688981995016,49.06410892159275,41.19871142775244,0.17915257628379042,0.24937649815921975,0.35618855456645704
1328,sl5,A D D i c T i O N 4 5 0 0 0 0 0 [ D P H ],d06fdb6b500818662f2054e0cbc47533,28.789936951290795,41.62329539596558,31.15640098162736,0.18252816205061875,0.1930759319581436,0.29592481074968513
1329,★★7,Andromeda [Physical],d085ad2a0303878aefbbd571d02e2790,70.53857667235076,83.70261716179057,73.76029663046249,0.22236188581095528,0.2797890097267066,0.3675415917382919
1330,sl3,Lyrith -迷宮リリス- [sub another],d08dbe5c4b065b7ae3fe80d7354ecfd4,26.216477543959147,40.98158714956861,33.210429515712164,0.09102006092527977,0.1393049524295845,0.20336303646997128
1331,★★8,EOS [One's Trash],d0a3113922ed68f2bacd19bebc3008e8,80.62343119828826,83.85119989337488,74.47883618472373,0.3175851028066399,0.31142748258853625,0.42394956548163343
1332,sl7,C.E. Days -14EX-,d0b020d20dab01f544fe7cb74fd94fe4,38.14275522358308,51.69545440404193,38.255942461782304,0.16930672061545368,0.2404545920493996,0.2926436081035126
1333,sl8,Bad Apple!! -YH mix-,d0c0d58f4d0c382c3cf4da04f3f6ab0f,36.3565437728484,52.90727603995336,39.45082295398199,0.10349056027572504,0.14210073404765608,0.16368430577784024
1334,★★8,Infomorph [DP CHALLENGER+],d0d239087a473dc9580da2931d5fe759,76.28685894988165,83.20654237394506,74.39776666764573,0.21951684593857843,0.3348347621272827,0.32520796282929654
1335,★12,物怪舞踏 [百鬼夜行],d0f35c8d3614332cb53eeaf83bbba6cf,62.29591533717485,71.51274458368454,53.60973203227671,0.1814017933356812,0.2816859172203354,0.327393592577669
1336,★10,Imperishable Night 2006　EX14,d15316fa98cb0a9486a1a2fdf08ea3c5,47.15849417178878,60.796432343132,68.72689778396503,0.14068814119310125,0.263098477636224,0.2916343075502188
1337,sl10,Snow White [DP CHALLENGER],d19ebfa62eac8780ed709d0292b2edb6,47.81336612322214,66.59329573652099,63.85397674334613,0.05528141276997733,0.2290093177080696,0.28838034907700133
1338,★4,"少女の檻 ""Last Night, Last Dancing."" [Kumanother]",d1fa4e5f4a7bce30efa45fefb627ad13,26.93413492602784,40.9707523976396,23.99773034827009,0.21261061739284362,0.22829816918233195,0.3021692214754969
1339,★★9,44river [zonyinth],d210c82ef375a658382b29a4e0636842,80.83636780197529,88.68376167299145,96.38092520545766,0.3015002302977752,0.30390419672849955,0.32599531158421813
1340,sl5,orangegirl sentiment [DP-sagINSANE],d294adfc2a5ba6dbea9795ce7b226a15,34.30391030221152,52.01206224981427,41.38446804504747,0.1585221867019387,0.27537121285358795,0.3289221774155934
1341,sl4,Unfictioniam <DPA>,d2aa974e5ba749ca8d27c5460c042437,30.184355093273627,44.150899320022965,41.31794171090775,0.15379129391045232,0.21726596153365388,0.35167482848757975
1342,sl7,frozen over,d33783021b1df12952eecdf2c1eadde7,37.7610038650623,53.579435969992055,40.85277067930227,0.2031817846454041,0.25878343163614004,0.33223808081247674
1343,sl11,Philadelphia Xperiment [Pennsylvania],d3471f6236851445722f361cc3943d4c,56.95298373312521,67.11491036138355,62.88970631386948,0.1703340591595777,0.2377087138969156,0.4129744049225969
1344,★★7,Unleashed World [Phonies],d3537d9058bbbbc95ea6687a3e729ca6,73.155135810918,83.6669559683675,93.75870467256388,0.197260780864272,0.3077346782033401,0.32623823382071615
1345,★★3,硬核機動 [S],d38f439fad87b51eec1328cd46157fd6,58.005211011944,70.26892335669349,65.85877629798146,0.1787212388534207,0.3046937148891604,0.2859816774508349
1346,★★6,不思議の国のアリス [DP えぬTHER],d4548a94f9a73173f0be533ae9219520,65.54259987232724,79.06300655121441,73.46385436457527,0.19532109261349792,0.2986135619735111,0.37216574288310444
1347,★3,Between the daylight blue [★],d455a394fb0ab4583e773c8e88792bd0,26.338326701086373,39.65329469000204,25.383720035935152,0.21825872356257844,0.2390780725443161,0.32635960892432864
1348,sl9,Summerland [14key_Extreme],d456037131dc98541200c34c3fe146ae,35.9713937789755,55.66096624439347,49.83981010400126,0.19347782170927702,0.22873615323937105,0.39863418142420576
1349,★★6,Harmony [S],d49f9971691b047257865520846193f8,70.14928271097219,82.56735959930006,78.00103413226803,0.19435929500346277,0.2909396900540688,0.3831459119793532
1350,★★7,OMEGA IX,d4f203d8ddb2ba9d23de9de05a0cff7c,72.44912148782726,80.31902333953765,76.53677577612831,0.2414232476802696,0.2622187250407193,0.32899854494947917
1351,★8,World Against 2 [DP sub black another],d50bb486d3de7d166ed0ebb1be2a38af,43.17879840866399,59.475193003358456,38.21951923007343,0.14582928431262643,0.3134847521196696,0.23765874780478186
1352,sl1,Bloody Malie [DPH],d571d3802ebdeb013d88b1265b1a2552,21.653790931147057,32.52785852872462,28.48740441255624,0.11797394777987565,0.1058527659718521,0.18498189008899366
1353,★2,Kalte,d6065e9de88dff118fc7217f007561cf,18.78443570124324,32.040323981918455,40.76677013508134,0.12814282339589306,0.12721416825077045,0.19106768828554016
1354,★5,cold planet (AFOTHER),d614b376b27aad7bba54aa2eb851a82b,29.98202239563491,46.54872032705886,38.74047350032163,0.14761493248551275,0.23836973400905545,0.2662803350219679
1355,★4,ting ting [14A],d615b1b864835edf832a7f558d4cf0a6,27.584829021544888,44.059857808281535,32.90409254303277,0.19206767845151085,0.23497818062854547,0.3073175809523571
1356,sl11,Midnight Driving [DP hututher],d6278d20463d6399290ef692c85f1f21,58.31260887710792,67.86092125266036,61.9675731998647,0.1909416648916352,0.2931683103897997,0.2642234899852089
1357,★4,Cutter [DP INSANE],d650ba8622f1f079681efb67dd7ee04e,24.351231887007817,40.302061625636085,26.938697371005198,0.23179138711019856,0.2841992235164017,0.31523371826477564
1358,sl0,Encrux [DP],d65aa7b67d31d9b20a87b47c92d02058,7.418527491221857,34.89440926659131,40.607069514082575,0.07012258813660344,0.09467408021986223,0.21683303842958396
1359,★4,SigSig [Forcible Trance MiX] ANOTHER (for insane),d65fb75504449536b5c9dac2065ce5b6,30.213376809926597,41.53224729462424,27.33415246942357,0.1861639377948105,0.23453355931108225,0.2799847762927282
1360,★★5,Don't say “lazy” [DPA],d67edd9ccb6cfcb3f0d7211a77b3276e,63.55672899008365,72.9227686094049,63.6857961200045,0.11059974174072443,0.2487274400806061,0.3106865523412577
1361,sl9,rainy beauty [ワイルドシ　ョット14],d69afec5896d7e9963869d1b0247edaf,41.41252815276233,57.54278037619296,52.611097340130925,0.0939051818875392,0.22737284639257344,0.2971126181865489
1362,sl10,ヒメタイプ [DP CHALLENGER],d6a2f738b3d383db092e65b46a86a829,47.17503628253967,64.28322662193837,61.06198356455212,0.14699377587917578,0.2692847776048215,0.31839228013029897
1363,sl7,もぺもぺ [R-15],d6a3bc8b57baca9d23fd1e0554fb4921,34.956548588289145,56.45218804997352,46.362433322837134,0.08221253420556289,0.2952197956732705,0.19493843074274475
1364,sl10,フロンティア↑↑エクスプローラー [nyamDPA],d6ddb4b5816cf8a140e513927fb94b95,45.5012296245809,66.15608426982551,67.37047091577338,0.1713617814001108,0.31145047807907117,0.3322868486469685
1365,sl8,IN [HAORSE MUSIC / DP譜面],d73cdd6d5d1897e2d3052b74263b5283,43.47378294753077,56.793739094887485,49.407023042824925,0.19202415463997,0.2467643871662433,0.3556190183376161
1366,★5,wanderer's destiny [DP ABATHER+],d73ff963b3531ef79dea35292c211a63,24.88098387654976,39.59763674271642,35.80332533133335,0.13576937085096372,0.256328669014932,0.2531115875395621
1367,★★7,MASAMUNE [DP CHALLENGE],d7557959c793edd42e9a03ede1e01fef,69.34136332843374,83.45426442001943,94.0749005444938,0.20757633596674036,0.3123112025254948,0.33444594284306056
1368,★★5,MARENOL [Nightmare],d79eb1fa30f29569e4d269765bdfd1a1,55.7553956262118,70.3797929248116,74.12664107496992,0.1911376375346325,0.2513727421083287,0.2783440632894489
1369,sl0,Out of Sense [DPA],d7e305a2f3685592730aae1baea5735e,7.563530355778822,19.402919259394253,12.988651159256955,0.2292414088615368,0.10070523326255175,0.2905638335608106
1370,★8,BOUNCE THE TECH †LEGGENDARIA,d820be8513cd93b29f14d1ee0182d553,33.44864852849039,54.302947955643056,51.98682289343488,0.17324315738196042,0.2618583562793751,0.31620221453355213
1371,★1,L99 (BGA Remake) -7-,d82327bb9c76a4810d823ab97907054b,9.660959942935497,32.54614358939256,30.134269353441137,0.13944367459886078,0.2258827793056529,0.28071720554561547
1372,sl8,Singing of Night birds [DP INSANE],d829ea4e2ca8d5050a77d5e0fd9f4102,43.98211272307422,59.24457228417484,49.084568414759744,0.11318265606081004,0.1834480904321145,0.2310529203099717
1373,★★12,compressed eyes -pluto-,d8828216c8e6d635d657a3417db127e7,98.89370542556595,98.89370542556595,98.42845625723318,0.2675899520071137,0.2675899520071137,0.3385877432807113
1374,sl5,未来へ続く道 feat. 紙木はさみ [DP ANOTHER],d887b961b629ba57d04147324e1291b8,27.09937742672359,42.52743630536704,39.90506723525803,0.11915238512509664,0.1812532892286902,0.2658346839313454
1375,sl3,今日一日も全力疾走！ [DP ANOTHER],d8b22d858b28c39fed2f496da2b53584,23.89217848833482,38.68880560016925,36.49814957502567,0.1387633879790082,0.18910568388915522,0.2995164627581542
1376,★★9,運命論,d8c8783a46203d04cccf06766255699d,78.54382747212743,96.8259871450318,95.69191996248308,0.16615256962314937,0.2594730296025188,0.33353012941938265
1377,★2,The Island of Albatross -DP-,d8e8bcc88d3da2583ffe193d7e71e077,22.640174261347504,38.03954427815171,39.87851505891221,0.1604824659388563,0.21417947371722018,0.3025109874920577
1378,sl2,Empress of Raizze (14H),d95223a411d9aece9a16eaf733d6797c,18.904932132377876,37.84204413416853,43.73035610750646,0.10803015668789186,0.07537310120491789,0.15461085454470927
1379,★?,"ピアノ協奏曲第１番""蠍火""（なんでも吸い込むピンク色のための）",d982219c10001fe540f3af66f404ebcf,70.30307899912711,73.04399332532118,71.7722937451245,0.09165522816318265,0.09585498260340003,0.2245857715468637
1380,★★6,Alastor [Executioner],d9a045895761a0330d71f33025faec12,66.67792214838889,83.06179055880831,84.31289602135355,0.19545680908111382,0.28939614713892425,0.34357339880228494
1381,★★9,POSSESSION(Deceptive Hardcore Mix) [perplex14],d9aebe3f377055b0191763f02ee83ef5,82.31213388714426,88.64147204354462,70.93743798943922,0.14832082490057721,0.29969942427467255,0.1833492177830328
1382,sl4,Bouquet colore [Xochipilli],d9b8ae9d7705e02cf2fe977e990c9438,23.171518787690253,41.349639323656085,34.63583705645896,0.1860534908339429,0.19488825941565566,0.3081016292607104
1383,★1,マカロニ望遠鏡 -DP-,d9bac2778e4819c2ee01edc414a118e3,7.160938653861823,30.298569473881923,14.866624099413029,0.1591945719081955,0.20798073688946037,0.2759884733906957
1384,★6,Imperishable Night 2006 [14A],d9e6487a3b01714569b4a4369f08db11,30.552956758859203,49.94611752679072,45.191246127543394,0.11577125331200572,0.22665867558372127,0.28436858027382583
